source,party_name,week_start_sunday,week_index_since_2020,total_spend_week,avg_spend_per_day_week,currency
google,הביטחוניסטים,2025-04-27,278,250.0,35.71,ILS
google,הביטחוניסטים,2025-05-04,279,250.0,35.71,ILS
google,הביטחוניסטים,2025-05-11,280,250.0,35.71,ILS
google,הביטחוניסטים,2025-05-18,281,250.0,35.71,ILS
google,הביטחוניסטים,2025-05-25,282,250.0,35.71,ILS
google,הביטחוניסטים,2025-06-01,283,250.0,35.71,ILS
google,הביטחוניסטים,2025-06-08,284,250.0,35.71,ILS
google,הביטחוניסטים,2025-06-15,285,250.0,35.71,ILS
google,הביטחוניסטים,2025-06-22,286,500.0,71.43,ILS
google,הביטחוניסטים,2025-06-29,287,250.0,35.71,ILS
google,הביטחוניסטים,2025-07-06,288,250.0,35.71,ILS
google,הביטחוניסטים,2025-07-13,289,250.0,35.71,ILS
google,הביטחוניסטים,2025-07-20,290,250.0,35.71,ILS
google,הביטחוניסטים,2025-07-27,291,250.0,35.71,ILS
google,הביטחוניסטים,2025-08-03,292,250.0,35.71,ILS
google,הביטחוניסטים,2025-08-10,293,250.0,35.71,ILS
google,הביטחוניסטים,2025-08-17,294,250.0,35.71,ILS
google,הביטחוניסטים,2025-08-24,295,250.0,35.71,ILS
google,הביטחוניסטים,2025-08-31,296,250.0,35.71,ILS
google,הביטחוניסטים,2025-09-07,297,250.0,35.71,ILS
google,הדגלים השחורים בע״מ (חל״צ),2024-04-21,225,45000.0,6428.57,ILS
google,הדגלים השחורים בע״מ (חל״צ),2024-06-23,234,43250.0,6178.57,ILS
google,הליכוד - תנועה לאומית ליברלית,2022-09-11,141,72750.0,10392.86,ILS
google,הליכוד - תנועה לאומית ליברלית,2022-09-18,142,57000.0,8142.86,ILS
google,הליכוד - תנועה לאומית ליברלית,2022-09-25,143,500.0,71.43,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2024-08-25,243,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2024-10-13,250,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2024-12-01,257,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2024-12-08,258,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2024-12-15,259,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2024-12-22,260,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-01-05,262,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-01-19,264,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-01-26,265,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-02-02,266,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-02-09,267,500.0,71.43,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-03-23,273,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-03-30,274,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-04-06,275,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-04-20,277,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-04-27,278,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-05-11,280,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-05-18,281,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-05-25,282,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-06-01,283,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-06-08,284,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-06-15,285,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-06-22,286,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-06-29,287,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-07-06,288,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-07-13,289,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-07-20,290,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-07-27,291,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-08-03,292,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-08-10,293,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-08-17,294,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-08-24,295,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-08-31,296,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-09-07,297,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-10-12,302,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-10-19,303,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-10-26,304,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-11-02,305,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-11-09,306,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-11-16,307,500.0,71.43,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-11-30,309,250.0,35.71,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-12-07,310,500.0,71.43,ILS
google,המכון למדיניות העם היהודי ׁ(JPPIׁׂ),2025-12-14,311,250.0,35.71,ILS
google,המפלגה הכלכלית החדשה,2021-02-07,58,250.0,35.71,ILS
google,המפלגה הכלכלית החדשה,2021-02-14,59,750.0,107.14,ILS
google,המפלגה הכלכלית החדשה,2021-02-21,60,750.0,107.14,ILS
google,המפלגה הכלכלית החדשה,2021-02-28,61,1500.0,214.29,ILS
google,המפלגה הכלכלית החדשה,2021-03-07,62,750.0,107.14,ILS
google,המפלגה הכלכלית החדשה,2021-03-21,64,750.0,107.14,ILS
google,המפלגה הכלכלית החדשה,2025-08-10,293,1500.0,214.29,ILS
google,המפלגה הכלכלית החדשה,2025-08-17,294,2000.0,285.71,ILS
google,המפלגה הכלכלית החדשה,2025-08-24,295,1250.0,178.57,ILS
google,המפלגה הכלכלית החדשה,2025-09-28,300,1000.0,142.86,ILS
google,המפלגה הכלכלית החדשה,2025-10-05,301,1500.0,214.29,ILS
google,המפלגה הכלכלית החדשה,2025-10-12,302,500.0,71.43,ILS
google,המפלגה הכלכלית החדשה,2025-11-02,305,750.0,107.14,ILS
google,המפלגה הכלכלית החדשה,2025-11-09,306,750.0,107.14,ILS
google,המפלגה הכלכלית החדשה,2025-11-16,307,750.0,107.14,ILS
google,המפלגה הכלכלית החדשה,2025-11-23,308,750.0,107.14,ILS
google,המפלגה הכלכלית החדשה,2025-11-30,309,750.0,107.14,ILS
google,המפלגה הכלכלית החדשה,2025-12-07,310,750.0,107.14,ILS
google,המפלגה הכלכלית החדשה,2025-12-14,311,500.0,71.43,ILS
google,"המרכז לאסטרטגיה רבתי לישראל בע""מ",2025-08-10,293,250.0,35.71,ILS
google,"המרכז לאסטרטגיה רבתי לישראל בע""מ",2025-08-17,294,250.0,35.71,ILS
google,"המרכז לאסטרטגיה רבתי לישראל בע""מ",2025-08-24,295,250.0,35.71,ILS
google,"המרכז לאסטרטגיה רבתי לישראל בע""מ",2025-09-14,298,250.0,35.71,ILS
google,"המרכז לאסטרטגיה רבתי לישראל בע""מ",2025-09-21,299,250.0,35.71,ILS
google,"המרכז לאסטרטגיה רבתי לישראל בע""מ",2025-09-28,300,250.0,35.71,ILS
google,"המרכז לאסטרטגיה רבתי לישראל בע""מ",2025-10-05,301,250.0,35.71,ILS
google,"המרכז לאסטרטגיה רבתי לישראל בע""מ",2025-10-12,302,250.0,35.71,ILS
google,"המרכז לאסטרטגיה רבתי לישראל בע""מ",2025-11-09,306,250.0,35.71,ILS
google,"המרכז לאסטרטגיה רבתי לישראל בע""מ",2025-11-30,309,250.0,35.71,ILS
google,"המרכז לחרות ישראלית בע""מ",2024-05-26,230,250.0,35.71,ILS
google,"המרכז לחרות ישראלית בע""מ",2024-06-02,231,250.0,35.71,ILS
google,"המרכז לחרות ישראלית בע""מ",2024-06-09,232,500.0,71.43,ILS
google,"המרכז לחרות ישראלית בע""מ",2024-06-16,233,250.0,35.71,ILS
google,"המרכז לחרות ישראלית בע""מ",2024-10-06,249,250.0,35.71,ILS
google,"המרכז לחרות ישראלית בע""מ",2024-10-13,250,250.0,35.71,ILS
google,"המרכז לחרות ישראלית בע""מ",2025-04-06,275,250.0,35.71,ILS
google,"המרכז לחרות ישראלית בע""מ (חל""צ)",2024-07-14,237,500.0,71.43,ILS
google,"המרכז לחרות ישראלית בע""מ (חל""צ)",2024-07-21,238,500.0,71.43,ILS
google,"המרכז לחרות ישראלית בע""מ (חל""צ)",2024-12-08,258,250.0,35.71,ILS
google,"המרכז לחרות ישראלית בע""מ (חל""צ)",2024-12-29,261,250.0,35.71,ILS
google,"המרכז לחרות ישראלית בע""מ (חל""צ)",2025-07-13,289,250.0,35.71,ILS
google,"המרכז לחרות ישראלית בע""מ (חל""צ)",2025-07-20,290,250.0,35.71,ILS
google,הציונות הדתית,2021-02-21,60,250.0,35.71,ILS
google,הציונות הדתית,2021-02-28,61,750.0,107.14,ILS
google,הציונות הדתית,2021-03-07,62,5750.0,821.43,ILS
google,הציונות הדתית,2021-03-14,63,4500.0,642.86,ILS
google,הציונות הדתית,2021-03-21,64,1000.0,142.86,ILS
google,הציונות הדתית,2021-04-11,67,250.0,35.71,ILS
google,הציונות הדתית,2021-11-21,99,1000.0,142.86,ILS
google,הציונות הדתית,2021-11-28,100,750.0,107.14,ILS
google,הציונות הדתית,2021-12-05,101,500.0,71.43,ILS
google,הציונות הדתית,2021-12-12,102,750.0,107.14,ILS
google,הציונות הדתית,2021-12-19,103,750.0,107.14,ILS
google,הציונות הדתית,2021-12-26,104,250.0,35.71,ILS
google,הציונות הדתית,2022-02-20,112,250.0,35.71,ILS
google,הציונות הדתית,2022-02-27,113,250.0,35.71,ILS
google,הציונות הדתית,2022-03-06,114,750.0,107.14,ILS
google,הציונות הדתית,2022-08-07,136,1000.0,142.86,ILS
google,הציונות הדתית,2022-08-14,137,2750.0,392.86,ILS
google,הציונות הדתית,2022-08-21,138,750.0,107.14,ILS
google,הציונות הדתית,2022-09-18,142,250.0,35.71,ILS
google,הציונות הדתית,2022-09-25,143,4500.0,642.86,ILS
google,הציונות הדתית,2022-10-09,145,6750.0,964.29,ILS
google,הציונות הדתית,2022-10-16,146,6000.0,857.14,ILS
google,הציונות הדתית,2022-10-23,147,10250.0,1464.29,ILS
google,הציונות הדתית,2022-10-30,148,13000.0,1857.14,ILS
google,הציונות הדתית,2023-04-30,174,2000.0,285.71,ILS
google,הציונות הדתית,2023-05-07,175,1000.0,142.86,ILS
google,הרשימה המשותפת,2021-03-07,62,7250.0,1035.71,ILS
google,הרשימה המשותפת,2021-03-14,63,12250.0,1750.0,ILS
google,הרשימה המשותפת,2021-03-21,64,17000.0,2428.57,ILS
google,"וידיס שירותי ניהול בע""מ",2020-06-21,25,3500.0,500.0,ILS
google,"וידיס שירותי ניהול בע""מ",2020-06-28,26,3000.0,428.57,ILS
google,"וידיס שירותי ניהול בע""מ",2020-09-06,36,750.0,107.14,ILS
google,"וידיס שירותי ניהול בע""מ",2020-09-13,37,2500.0,357.14,ILS
google,"וידיס שירותי ניהול בע""מ",2020-09-20,38,750.0,107.14,ILS
google,"וידיס שירותי ניהול בע""מ",2020-09-27,39,250.0,35.71,ILS
google,"וידיס שירותי ניהול בע""מ",2021-02-14,59,250.0,35.71,ILS
google,"וידיס שירותי ניהול בע""מ",2021-02-21,60,250.0,35.71,ILS
google,"וידיס שירותי ניהול בע""מ",2021-02-28,61,250.0,35.71,ILS
google,"וידיס שירותי ניהול בע""מ",2021-03-07,62,250.0,35.71,ILS
google,"וידיס שירותי ניהול בע""מ",2021-03-14,63,250.0,35.71,ILS
google,"וידיס שירותי ניהול בע""מ",2022-02-27,113,250.0,35.71,ILS
google,"וידיס שירותי ניהול בע""מ",2024-02-11,215,250.0,35.71,ILS
google,"וידיס שירותי ניהול בע""מ",2024-02-18,216,250.0,35.71,ILS
google,"וידיס שירותי ניהול בע""מ",2024-02-25,217,500.0,71.43,ILS
google,"וידיס שירותי ניהול בע""מ",2024-03-03,218,250.0,35.71,ILS
google,"וידיס שירותי ניהול בע""מ",2024-03-10,219,250.0,35.71,ILS
google,זהות - תנועה ישראלית יהודית,2024-09-15,246,250.0,35.71,ILS
google,זליגר שומרון תקשורת,2022-10-16,146,500.0,71.43,ILS
google,זליגר שומרון תקשורת,2022-10-23,147,3750.0,535.71,ILS
google,זליגר שומרון תקשורת,2022-10-30,148,3250.0,464.29,ILS
google,חוסן לישראל,2021-02-28,61,250.0,35.71,ILS
google,חוסן לישראל,2021-03-07,62,1000.0,142.86,ILS
google,חוסן לישראל,2021-03-14,63,1750.0,250.0,ILS
google,חוסן לישראל,2021-03-21,64,1500.0,214.29,ILS
google,חותם - יהדות על סדר היום,2021-10-24,95,1750.0,250.0,ILS
google,חותם - יהדות על סדר היום,2021-11-14,98,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2021-11-21,99,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2021-12-05,101,500.0,71.43,ILS
google,חותם - יהדות על סדר היום,2021-12-12,102,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2021-12-19,103,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2021-12-26,104,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2022-01-02,105,1250.0,178.57,ILS
google,חותם - יהדות על סדר היום,2022-01-09,106,750.0,107.14,ILS
google,חותם - יהדות על סדר היום,2022-01-16,107,750.0,107.14,ILS
google,חותם - יהדות על סדר היום,2022-01-23,108,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2022-01-30,109,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2022-02-06,110,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2022-02-13,111,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2022-02-20,112,750.0,107.14,ILS
google,חותם - יהדות על סדר היום,2022-02-27,113,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2022-03-06,114,500.0,71.43,ILS
google,חותם - יהדות על סדר היום,2022-03-13,115,1750.0,250.0,ILS
google,חותם - יהדות על סדר היום,2022-03-20,116,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2022-04-03,118,500.0,71.43,ILS
google,חותם - יהדות על סדר היום,2022-04-10,119,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2022-05-29,126,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2022-06-05,127,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2022-06-26,130,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2022-07-03,131,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2022-07-10,132,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2022-08-07,136,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2022-08-14,137,1000.0,142.86,ILS
google,חותם - יהדות על סדר היום,2022-08-21,138,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2022-08-28,139,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2022-10-16,146,500.0,71.43,ILS
google,חותם - יהדות על סדר היום,2022-10-23,147,1000.0,142.86,ILS
google,חותם - יהדות על סדר היום,2022-10-30,148,750.0,107.14,ILS
google,חותם - יהדות על סדר היום,2022-11-27,152,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2022-12-04,153,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2022-12-18,155,500.0,71.43,ILS
google,חותם - יהדות על סדר היום,2022-12-25,156,750.0,107.14,ILS
google,חותם - יהדות על סדר היום,2023-01-01,157,1000.0,142.86,ILS
google,חותם - יהדות על סדר היום,2023-01-08,158,1000.0,142.86,ILS
google,חותם - יהדות על סדר היום,2023-01-15,159,500.0,71.43,ILS
google,חותם - יהדות על סדר היום,2023-01-22,160,1000.0,142.86,ILS
google,חותם - יהדות על סדר היום,2023-01-29,161,1500.0,214.29,ILS
google,חותם - יהדות על סדר היום,2023-02-05,162,1500.0,214.29,ILS
google,חותם - יהדות על סדר היום,2023-02-12,163,1500.0,214.29,ILS
google,חותם - יהדות על סדר היום,2023-02-19,164,750.0,107.14,ILS
google,חותם - יהדות על סדר היום,2023-03-05,166,500.0,71.43,ILS
google,חותם - יהדות על סדר היום,2023-03-19,168,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2023-03-26,169,500.0,71.43,ILS
google,חותם - יהדות על סדר היום,2023-05-14,176,1500.0,214.29,ILS
google,חותם - יהדות על סדר היום,2023-05-21,177,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2023-06-04,179,500.0,71.43,ILS
google,חותם - יהדות על סדר היום,2023-06-11,180,1500.0,214.29,ILS
google,חותם - יהדות על סדר היום,2023-06-18,181,1000.0,142.86,ILS
google,חותם - יהדות על סדר היום,2023-06-25,182,750.0,107.14,ILS
google,חותם - יהדות על סדר היום,2023-07-02,183,1000.0,142.86,ILS
google,חותם - יהדות על סדר היום,2023-07-09,184,750.0,107.14,ILS
google,חותם - יהדות על סדר היום,2023-07-30,187,500.0,71.43,ILS
google,חותם - יהדות על סדר היום,2023-09-10,193,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2023-09-17,194,500.0,71.43,ILS
google,חותם - יהדות על סדר היום,2023-11-19,203,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2023-11-26,204,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2023-12-03,205,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2023-12-10,206,3250.0,464.29,ILS
google,חותם - יהדות על סדר היום,2023-12-17,207,1750.0,250.0,ILS
google,חותם - יהדות על סדר היום,2023-12-24,208,1750.0,250.0,ILS
google,חותם - יהדות על סדר היום,2023-12-31,209,500.0,71.43,ILS
google,חותם - יהדות על סדר היום,2024-01-07,210,750.0,107.14,ILS
google,חותם - יהדות על סדר היום,2024-01-14,211,1000.0,142.86,ILS
google,חותם - יהדות על סדר היום,2024-01-21,212,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2024-02-04,214,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2024-02-11,215,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2024-02-18,216,1750.0,250.0,ILS
google,חותם - יהדות על סדר היום,2024-02-25,217,1500.0,214.29,ILS
google,חותם - יהדות על סדר היום,2024-03-03,218,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2024-03-10,219,1750.0,250.0,ILS
google,חותם - יהדות על סדר היום,2024-03-17,220,1500.0,214.29,ILS
google,חותם - יהדות על סדר היום,2024-03-24,221,1250.0,178.57,ILS
google,חותם - יהדות על סדר היום,2024-03-31,222,3500.0,500.0,ILS
google,חותם - יהדות על סדר היום,2024-04-07,223,3500.0,500.0,ILS
google,חותם - יהדות על סדר היום,2024-04-14,224,750.0,107.14,ILS
google,חותם - יהדות על סדר היום,2024-04-21,225,750.0,107.14,ILS
google,חותם - יהדות על סדר היום,2024-05-05,227,750.0,107.14,ILS
google,חותם - יהדות על סדר היום,2024-05-12,228,4500.0,642.86,ILS
google,חותם - יהדות על סדר היום,2024-05-19,229,1750.0,250.0,ILS
google,חותם - יהדות על סדר היום,2024-06-02,231,1000.0,142.86,ILS
google,חותם - יהדות על סדר היום,2024-06-09,232,1000.0,142.86,ILS
google,חותם - יהדות על סדר היום,2024-07-07,236,1500.0,214.29,ILS
google,חותם - יהדות על סדר היום,2024-07-14,237,750.0,107.14,ILS
google,חותם - יהדות על סדר היום,2024-07-21,238,1000.0,142.86,ILS
google,חותם - יהדות על סדר היום,2024-07-28,239,1000.0,142.86,ILS
google,חותם - יהדות על סדר היום,2024-08-04,240,1000.0,142.86,ILS
google,חותם - יהדות על סדר היום,2024-08-11,241,750.0,107.14,ILS
google,חותם - יהדות על סדר היום,2024-08-18,242,750.0,107.14,ILS
google,חותם - יהדות על סדר היום,2024-09-01,244,3750.0,535.71,ILS
google,חותם - יהדות על סדר היום,2024-09-08,245,2500.0,357.14,ILS
google,חותם - יהדות על סדר היום,2024-09-22,247,2500.0,357.14,ILS
google,חותם - יהדות על סדר היום,2024-09-29,248,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2024-10-06,249,1000.0,142.86,ILS
google,חותם - יהדות על סדר היום,2024-10-13,250,500.0,71.43,ILS
google,חותם - יהדות על סדר היום,2024-10-20,251,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2024-11-17,255,500.0,71.43,ILS
google,חותם - יהדות על סדר היום,2024-11-24,256,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2024-12-01,257,3500.0,500.0,ILS
google,חותם - יהדות על סדר היום,2024-12-08,258,2250.0,321.43,ILS
google,חותם - יהדות על סדר היום,2024-12-22,260,4000.0,571.43,ILS
google,חותם - יהדות על סדר היום,2024-12-29,261,4500.0,642.86,ILS
google,חותם - יהדות על סדר היום,2025-01-05,262,1250.0,178.57,ILS
google,חותם - יהדות על סדר היום,2025-02-09,267,2500.0,357.14,ILS
google,חותם - יהדות על סדר היום,2025-02-16,268,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2025-02-23,269,750.0,107.14,ILS
google,חותם - יהדות על סדר היום,2025-03-09,271,4500.0,642.86,ILS
google,חותם - יהדות על סדר היום,2025-03-16,272,1000.0,142.86,ILS
google,חותם - יהדות על סדר היום,2025-03-23,273,3750.0,535.71,ILS
google,חותם - יהדות על סדר היום,2025-03-30,274,3000.0,428.57,ILS
google,חותם - יהדות על סדר היום,2025-04-06,275,3000.0,428.57,ILS
google,חותם - יהדות על סדר היום,2025-04-20,277,2000.0,285.71,ILS
google,חותם - יהדות על סדר היום,2025-04-27,278,3000.0,428.57,ILS
google,חותם - יהדות על סדר היום,2025-05-04,279,1750.0,250.0,ILS
google,חותם - יהדות על סדר היום,2025-05-11,280,2500.0,357.14,ILS
google,חותם - יהדות על סדר היום,2025-05-18,281,3000.0,428.57,ILS
google,חותם - יהדות על סדר היום,2025-05-25,282,4000.0,571.43,ILS
google,חותם - יהדות על סדר היום,2025-06-01,283,750.0,107.14,ILS
google,חותם - יהדות על סדר היום,2025-06-15,285,500.0,71.43,ILS
google,חותם - יהדות על סדר היום,2025-06-22,286,2500.0,357.14,ILS
google,חותם - יהדות על סדר היום,2025-06-29,287,3750.0,535.71,ILS
google,חותם - יהדות על סדר היום,2025-07-06,288,2750.0,392.86,ILS
google,חותם - יהדות על סדר היום,2025-07-13,289,3250.0,464.29,ILS
google,חותם - יהדות על סדר היום,2025-07-20,290,1750.0,250.0,ILS
google,חותם - יהדות על סדר היום,2025-07-27,291,1000.0,142.86,ILS
google,חותם - יהדות על סדר היום,2025-08-03,292,1500.0,214.29,ILS
google,חותם - יהדות על סדר היום,2025-08-10,293,750.0,107.14,ILS
google,חותם - יהדות על סדר היום,2025-08-17,294,2500.0,357.14,ILS
google,חותם - יהדות על סדר היום,2025-08-24,295,750.0,107.14,ILS
google,חותם - יהדות על סדר היום,2025-08-31,296,2250.0,321.43,ILS
google,חותם - יהדות על סדר היום,2025-09-14,298,3000.0,428.57,ILS
google,חותם - יהדות על סדר היום,2025-09-21,299,500.0,71.43,ILS
google,חותם - יהדות על סדר היום,2025-09-28,300,1500.0,214.29,ILS
google,חותם - יהדות על סדר היום,2025-10-12,302,4500.0,642.86,ILS
google,חותם - יהדות על סדר היום,2025-10-26,304,250.0,35.71,ILS
google,חותם - יהדות על סדר היום,2025-11-02,305,1000.0,142.86,ILS
google,חותם - יהדות על סדר היום,2025-11-16,307,1500.0,214.29,ILS
google,חזית יהודית לאומית,2022-09-04,140,250.0,35.71,ILS
google,חזית יהודית לאומית,2022-09-11,141,2750.0,392.86,ILS
google,חזית יהודית לאומית,2022-09-18,142,5250.0,750.0,ILS
google,חזית יהודית לאומית,2022-09-25,143,2750.0,392.86,ILS
google,חזית יהודית לאומית,2022-10-02,144,2500.0,357.14,ILS
google,חזית יהודית לאומית,2022-10-09,145,5500.0,785.71,ILS
google,חזית יהודית לאומית,2022-10-16,146,17750.0,2535.71,ILS
google,חזית יהודית לאומית,2022-10-23,147,32500.0,4642.86,ILS
google,חזית יהודית לאומית,2022-10-30,148,6000.0,857.14,ILS
google,חזית יהודית לאומית,2023-03-05,166,1000.0,142.86,ILS
google,חזית יהודית לאומית,2023-03-12,167,750.0,107.14,ILS
google,חזית יהודית לאומית,2023-03-26,169,1000.0,142.86,ILS
google,חזית יהודית לאומית,2024-02-11,215,1500.0,214.29,ILS
google,חזית יהודית לאומית,2024-02-18,216,250.0,35.71,ILS
google,חזית יהודית לאומית,2024-02-25,217,9250.0,1321.43,ILS
google,חזית יהודית לאומית,2024-06-30,235,2250.0,321.43,ILS
google,חזית יהודית לאומית,2024-07-07,236,1250.0,178.57,ILS
google,חזית יהודית לאומית,2024-10-06,249,1250.0,178.57,ILS
google,חזית יהודית לאומית,2024-10-13,250,750.0,107.14,ILS
google,חזית יהודית לאומית,2025-04-20,277,2500.0,357.14,ILS
google,חזית יהודית לאומית,2025-04-27,278,500.0,71.43,ILS
google,יאיר גולן,2024-05-05,227,750.0,107.14,ILS
google,יאיר גולן,2024-05-12,228,500.0,71.43,ILS
google,יואב כהן,2025-01-12,263,250.0,35.71,ILS
google,יואב כהן,2025-01-19,264,1250.0,178.57,ILS
google,יואב כהן,2025-01-26,265,750.0,107.14,ILS
google,יואב כהן,2025-02-02,266,250.0,35.71,ILS
google,יואב כהן,2025-02-09,267,500.0,71.43,ILS
google,יואב כהן,2025-02-16,268,250.0,35.71,ILS
google,יואב פרנק,2021-04-18,68,500.0,71.43,ILS
google,יואב פרנק,2021-05-23,73,250.0,35.71,ILS
google,יואב פרנק,2021-06-27,78,750.0,107.14,ILS
google,יש עתיד - בראשות יאיר לפיד,2021-02-07,58,750.0,107.14,ILS
google,יש עתיד - בראשות יאיר לפיד,2021-02-14,59,1500.0,214.29,ILS
google,יש עתיד - בראשות יאיר לפיד,2021-02-21,60,5250.0,750.0,ILS
google,יש עתיד - בראשות יאיר לפיד,2021-02-28,61,135000.0,19285.71,ILS
google,יש עתיד - בראשות יאיר לפיד,2021-03-07,62,238500.0,34071.43,ILS
google,יש עתיד - בראשות יאיר לפיד,2021-03-14,63,350750.0,50107.14,ILS
google,יש עתיד - בראשות יאיר לפיד,2021-03-21,64,37250.0,5321.43,ILS
google,יש עתיד - בראשות יאיר לפיד,2022-08-21,138,1250.0,178.57,ILS
google,יש עתיד - בראשות יאיר לפיד,2022-08-28,139,10500.0,1500.0,ILS
google,יש עתיד - בראשות יאיר לפיד,2022-09-04,140,10250.0,1464.29,ILS
google,יש עתיד - בראשות יאיר לפיד,2022-09-11,141,50250.0,7178.57,ILS
